COUNTRY,Country,SERIES,Series,TIME,Time,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
KOR,Korea,CNPNCU,2019 constant prices and NCU,2014,2014,KRW,Won,0,Units,2019,2019,36114429.19,,
KOR,Korea,CNPNCU,2019 constant prices and NCU,2015,2015,KRW,Won,0,Units,2019,2019,37124989.2,,
KOR,Korea,CNPNCU,2019 constant prices and NCU,2016,2016,KRW,Won,0,Units,2019,2019,38218088.61,,
KOR,Korea,CNPNCU,2019 constant prices and NCU,2017,2017,KRW,Won,0,Units,2019,2019,39142608.36,,
KOR,Korea,CNPNCU,2019 constant prices and NCU,2018,2018,KRW,Won,0,Units,2019,2019,40398305.4,,
KOR,Korea,CNPNCU,2019 constant prices and NCU,2019,2019,KRW,Won,0,Units,2019,2019,41847605.28,,
LUX,Luxembourg,CNPNCU,2019 constant prices and NCU,2000,2000,EUR,Euro,0,Units,2019,2019,56431.28774,,
LUX,Luxembourg,CNPNCU,2019 constant prices and NCU,2001,2001,EUR,Euro,0,Units,2019,2019,57080.46547,,
LUX,Luxembourg,CNPNCU,2019 constant prices and NCU,2002,2002,EUR,Euro,0,Units,2019,2019,58269.96965,,
LUX,Luxembourg,CNPNCU,2019 constant prices and NCU,2003,2003,EUR,Euro,0,Units,2019,2019,57996.66858,,
LUX,Luxembourg,CNPNCU,2019 constant prices and NCU,2004,2004,EUR,Euro,0,Units,2019,2019,58790.57328,,
LUX,Luxembourg,CNPNCU,2019 constant prices and NCU,2005,2005,EUR,Euro,0,Units,2019,2019,58846.35721,,
LUX,Luxembourg,CNPNCU,2019 constant prices and NCU,2006,2006,EUR,Euro,0,Units,2019,2019,59658.85041,,
LUX,Luxembourg,CNPNCU,2019 constant prices and NCU,2007,2007,EUR,Euro,0,Units,2019,2019,61222.40054,,
LUX,Luxembourg,CNPNCU,2019 constant prices and NCU,2008,2008,EUR,Euro,0,Units,2019,2019,60980.29569,,
LUX,Luxembourg,CNPNCU,2019 constant prices and NCU,2009,2009,EUR,Euro,0,Units,2019,2019,62680.08117,,
LUX,Luxembourg,CNPNCU,2019 constant prices and NCU,2010,2010,EUR,Euro,0,Units,2019,2019,63231.05264,,
LUX,Luxembourg,CNPNCU,2019 constant prices and NCU,2011,2011,EUR,Euro,0,Units,2019,2019,62299.03132,,
LUX,Luxembourg,CNPNCU,2019 constant prices and NCU,2012,2012,EUR,Euro,0,Units,2019,2019,61789.44593,,
LUX,Luxembourg,CNPNCU,2019 constant prices and NCU,2013,2013,EUR,Euro,0,Units,2019,2019,62390.45571,,
LUX,Luxembourg,CNPNCU,2019 constant prices and NCU,2014,2014,EUR,Euro,0,Units,2019,2019,64728.43906,,
LUX,Luxembourg,CNPNCU,2019 constant prices and NCU,2015,2015,EUR,Euro,0,Units,2019,2019,65556.62966,,
LUX,Luxembourg,CNPNCU,2019 constant prices and NCU,2016,2016,EUR,Euro,0,Units,2019,2019,65673.74506,,
LUX,Luxembourg,CNPNCU,2019 constant prices and NCU,2017,2017,EUR,Euro,0,Units,2019,2019,66668.15159,,
LUX,Luxembourg,CNPNCU,2019 constant prices and NCU,2018,2018,EUR,Euro,0,Units,2019,2019,66682.75357,,
LUX,Luxembourg,CNPNCU,2019 constant prices and NCU,2019,2019,EUR,Euro,0,Units,2019,2019,65843.19969,,
NLD,Netherlands,CNPNCU,2019 constant prices and NCU,2000,2000,EUR,Euro,0,Units,2019,2019,43996.52662,,
NLD,Netherlands,CNPNCU,2019 constant prices and NCU,2001,2001,EUR,Euro,0,Units,2019,2019,44648.51434,,
NLD,Netherlands,CNPNCU,2019 constant prices and NCU,2002,2002,EUR,Euro,0,Units,2019,2019,44799.69873,,
NLD,Netherlands,CNPNCU,2019 constant prices and NCU,2003,2003,EUR,Euro,0,Units,2019,2019,45117.14643,,
NLD,Netherlands,CNPNCU,2019 constant prices and NCU,2004,2004,EUR,Euro,0,Units,2019,2019,45838.88364,,
NLD,Netherlands,CNPNCU,2019 constant prices and NCU,2005,2005,EUR,Euro,0,Units,2019,2019,45839.77713,,
NLD,Netherlands,CNPNCU,2019 constant prices and NCU,2006,2006,EUR,Euro,0,Units,2019,2019,45749.08844,,
NLD,Netherlands,CNPNCU,2019 constant prices and NCU,2007,2007,EUR,Euro,0,Units,2019,2019,46402.79024,,
NLD,Netherlands,CNPNCU,2019 constant prices and NCU,2008,2008,EUR,Euro,0,Units,2019,2019,46683.43459,,
NLD,Netherlands,CNPNCU,2019 constant prices and NCU,2009,2009,EUR,Euro,0,Units,2019,2019,48678.29318,,
NLD,Netherlands,CNPNCU,2019 constant prices and NCU,2010,2010,EUR,Euro,0,Units,2019,2019,48690.32304,,
NLD,Netherlands,CNPNCU,2019 constant prices and NCU,2011,2011,EUR,Euro,0,Units,2019,2019,48388.87119,,
NLD,Netherlands,CNPNCU,2019 constant prices and NCU,2012,2012,EUR,Euro,0,Units,2019,2019,48587.95825,,
NLD,Netherlands,CNPNCU,2019 constant prices and NCU,2013,2013,EUR,Euro,0,Units,2019,2019,48758.28521,,
NLD,Netherlands,CNPNCU,2019 constant prices and NCU,2014,2014,EUR,Euro,0,Units,2019,2019,48495.16376,,
NLD,Netherlands,CNPNCU,2019 constant prices and NCU,2015,2015,EUR,Euro,0,Units,2019,2019,49064.97191,,
NLD,Netherlands,CNPNCU,2019 constant prices and NCU,2016,2016,EUR,Euro,0,Units,2019,2019,49231.70833,,
NLD,Netherlands,CNPNCU,2019 constant prices and NCU,2017,2017,EUR,Euro,0,Units,2019,2019,48859.80308,,
NLD,Netherlands,CNPNCU,2019 constant prices and NCU,2018,2018,EUR,Euro,0,Units,2019,2019,48492.65314,,
NLD,Netherlands,CNPNCU,2019 constant prices and NCU,2019,2019,EUR,Euro,0,Units,2019,2019,48358.71183,,
NOR,Norway,CNPNCU,2019 constant prices and NCU,2000,2000,NOK,Norwegian Krone,0,Units,2019,2019,403696.858,,
NOR,Norway,CNPNCU,2019 constant prices and NCU,2001,2001,NOK,Norwegian Krone,0,Units,2019,2019,413634.4417,,
NOR,Norway,CNPNCU,2019 constant prices and NCU,2002,2002,NOK,Norwegian Krone,0,Units,2019,2019,430782.9467,,
NOR,Norway,CNPNCU,2019 constant prices and NCU,2003,2003,NOK,Norwegian Krone,0,Units,2019,2019,436563.9259,,
NOR,Norway,CNPNCU,2019 constant prices and NCU,2004,2004,NOK,Norwegian Krone,0,Units,2019,2019,451099.353,,
NOR,Norway,CNPNCU,2019 constant prices and NCU,2005,2005,NOK,Norwegian Krone,0,Units,2019,2019,464292.6464,,
NOR,Norway,CNPNCU,2019 constant prices and NCU,2006,2006,NOK,Norwegian Krone,0,Units,2019,2019,483328.0909,,
NOR,Norway,CNPNCU,2019 constant prices and NCU,2007,2007,NOK,Norwegian Krone,0,Units,2019,2019,505060.2007,,
NOR,Norway,CNPNCU,2019 constant prices and NCU,2008,2008,NOK,Norwegian Krone,0,Units,2019,2019,516288.1071,,
NOR,Norway,CNPNCU,2019 constant prices and NCU,2009,2009,NOK,Norwegian Krone,0,Units,2019,2019,521719.359,,
NOR,Norway,CNPNCU,2019 constant prices and NCU,2010,2010,NOK,Norwegian Krone,0,Units,2019,2019,528523.3769,,
NOR,Norway,CNPNCU,2019 constant prices and NCU,2011,2011,NOK,Norwegian Krone,0,Units,2019,2019,546923.9358,,
NOR,Norway,CNPNCU,2019 constant prices and NCU,2012,2012,NOK,Norwegian Krone,0,Units,2019,2019,561976.3026,,
NOR,Norway,CNPNCU,2019 constant prices and NCU,2013,2013,NOK,Norwegian Krone,0,Units,2019,2019,573047.3897,,
NOR,Norway,CNPNCU,2019 constant prices and NCU,2014,2014,NOK,Norwegian Krone,0,Units,2019,2019,575903.9114,,
NOR,Norway,CNPNCU,2019 constant prices and NCU,2015,2015,NOK,Norwegian Krone,0,Units,2019,2019,578921.5069,,
NOR,Norway,CNPNCU,2019 constant prices and NCU,2016,2016,NOK,Norwegian Krone,0,Units,2019,2019,568185.9815,,
NOR,Norway,CNPNCU,2019 constant prices and NCU,2017,2017,NOK,Norwegian Krone,0,Units,2019,2019,569161.2539,,
NOR,Norway,CNPNCU,2019 constant prices and NCU,2018,2018,NOK,Norwegian Krone,0,Units,2019,2019,573994.0246,,
NOR,Norway,CNPNCU,2019 constant prices and NCU,2019,2019,NOK,Norwegian Krone,0,Units,2019,2019,579819.8034,,
POL,Poland,CNPNCU,2019 constant prices and NCU,2000,2000,PLN,Zloty,0,Units,2019,2019,39268.53763,,
POL,Poland,CNPNCU,2019 constant prices and NCU,2001,2001,PLN,Zloty,0,Units,2019,2019,41594.91231,,
POL,Poland,CNPNCU,2019 constant prices and NCU,2002,2002,PLN,Zloty,0,Units,2019,2019,41470.3264,,
POL,Poland,CNPNCU,2019 constant prices and NCU,2003,2003,PLN,Zloty,0,Units,2019,2019,41979.44195,,
POL,Poland,CNPNCU,2019 constant prices and NCU,2004,2004,PLN,Zloty,0,Units,2019,2019,41155.64642,,
POL,Poland,CNPNCU,2019 constant prices and NCU,2005,2005,PLN,Zloty,0,Units,2019,2019,41043.05972,,
POL,Poland,CNPNCU,2019 constant prices and NCU,2006,2006,PLN,Zloty,0,Units,2019,2019,41316.60157,,
POL,Poland,CNPNCU,2019 constant prices and NCU,2007,2007,PLN,Zloty,0,Units,2019,2019,42632.18961,,
POL,Poland,CNPNCU,2019 constant prices and NCU,2008,2008,PLN,Zloty,0,Units,2019,2019,44905.80204,,
POL,Poland,CNPNCU,2019 constant prices and NCU,2009,2009,PLN,Zloty,0,Units,2019,2019,44816.0667,,
POL,Poland,CNPNCU,2019 constant prices and NCU,2010,2010,PLN,Zloty,0,Units,2019,2019,46089.22687,,
POL,Poland,CNPNCU,2019 constant prices and NCU,2011,2011,PLN,Zloty,0,Units,2019,2019,46092.8933,,
POL,Poland,CNPNCU,2019 constant prices and NCU,2012,2012,PLN,Zloty,0,Units,2019,2019,45686.21298,,
POL,Poland,CNPNCU,2019 constant prices and NCU,2013,2013,PLN,Zloty,0,Units,2019,2019,46207.38288,,
POL,Poland,CNPNCU,2019 constant prices and NCU,2014,2014,PLN,Zloty,0,Units,2019,2019,47148.34056,,
POL,Poland,CNPNCU,2019 constant prices and NCU,2015,2015,PLN,Zloty,0,Units,2019,2019,48181.64521,,
POL,Poland,CNPNCU,2019 constant prices and NCU,2016,2016,PLN,Zloty,0,Units,2019,2019,50597.4602,,
POL,Poland,CNPNCU,2019 constant prices and NCU,2017,2017,PLN,Zloty,0,Units,2019,2019,52732.89299,,
POL,Poland,CNPNCU,2019 constant prices and NCU,2018,2018,PLN,Zloty,0,Units,2019,2019,56527.73996,,
POL,Poland,CNPNCU,2019 constant prices and NCU,2019,2019,PLN,Zloty,0,Units,2019,2019,60056.97551,,
PRT,Portugal,CNPNCU,2019 constant prices and NCU,2000,2000,EUR,Euro,0,Units,2019,2019,18142.81845,,
PRT,Portugal,CNPNCU,2019 constant prices and NCU,2001,2001,EUR,Euro,0,Units,2019,2019,18216.40805,,
PRT,Portugal,CNPNCU,2019 constant prices and NCU,2002,2002,EUR,Euro,0,Units,2019,2019,18207.41411,,
PRT,Portugal,CNPNCU,2019 constant prices and NCU,2003,2003,EUR,Euro,0,Units,2019,2019,18165.93898,,
PRT,Portugal,CNPNCU,2019 constant prices and NCU,2004,2004,EUR,Euro,0,Units,2019,2019,18195.52435,,
PRT,Portugal,CNPNCU,2019 constant prices and NCU,2005,2005,EUR,Euro,0,Units,2019,2019,18091.07603,,
PRT,Portugal,CNPNCU,2019 constant prices and NCU,2006,2006,EUR,Euro,0,Units,2019,2019,17697.93211,,
PRT,Portugal,CNPNCU,2019 constant prices and NCU,2007,2007,EUR,Euro,0,Units,2019,2019,17815.71104,,
PRT,Portugal,CNPNCU,2019 constant prices and NCU,2008,2008,EUR,Euro,0,Units,2019,2019,17758.53837,,
PRT,Portugal,CNPNCU,2019 constant prices and NCU,2009,2009,EUR,Euro,0,Units,2019,2019,18582.64455,,
PRT,Portugal,CNPNCU,2019 constant prices and NCU,2010,2010,EUR,Euro,0,Units,2019,2019,18504.77413,,
PRT,Portugal,CNPNCU,2019 constant prices and NCU,2011,2011,EUR,Euro,0,Units,2019,2019,18057.55194,,
PRT,Portugal,CNPNCU,2019 constant prices and NCU,2012,2012,EUR,Euro,0,Units,2019,2019,17282.15978,,
PRT,Portugal,CNPNCU,2019 constant prices and NCU,2013,2013,EUR,Euro,0,Units,2019,2019,17613.89723,,
PRT,Portugal,CNPNCU,2019 constant prices and NCU,2014,2014,EUR,Euro,0,Units,2019,2019,17311.22155,,
PRT,Portugal,CNPNCU,2019 constant prices and NCU,2015,2015,EUR,Euro,0,Units,2019,2019,17259.82936,,
PRT,Portugal,CNPNCU,2019 constant prices and NCU,2016,2016,EUR,Euro,0,Units,2019,2019,17159.72114,,
PRT,Portugal,CNPNCU,2019 constant prices and NCU,2017,2017,EUR,Euro,0,Units,2019,2019,17237.24873,,
PRT,Portugal,CNPNCU,2019 constant prices and NCU,2018,2018,EUR,Euro,0,Units,2019,2019,17416.47839,,
PRT,Portugal,CNPNCU,2019 constant prices and NCU,2019,2019,EUR,Euro,0,Units,2019,2019,17561.95351,,
SVK,Slovak Republic,CNPNCU,2019 constant prices and NCU,2000,2000,EUR,Euro,0,Units,2019,2019,9073.500633,,
SVK,Slovak Republic,CNPNCU,2019 constant prices and NCU,2001,2001,EUR,Euro,0,Units,2019,2019,9073.140349,,
SVK,Slovak Republic,CNPNCU,2019 constant prices and NCU,2002,2002,EUR,Euro,0,Units,2019,2019,9541.489853,,
SVK,Slovak Republic,CNPNCU,2019 constant prices and NCU,2003,2003,EUR,Euro,0,Units,2019,2019,9725.853139,,
SVK,Slovak Republic,CNPNCU,2019 constant prices and NCU,2004,2004,EUR,Euro,0,Units,2019,2019,9875.881579,,
SVK,Slovak Republic,CNPNCU,2019 constant prices and NCU,2005,2005,EUR,Euro,0,Units,2019,2019,10475.21106,,
SVK,Slovak Republic,CNPNCU,2019 constant prices and NCU,2006,2006,EUR,Euro,0,Units,2019,2019,10830.94509,,
SVK,Slovak Republic,CNPNCU,2019 constant prices and NCU,2007,2007,EUR,Euro,0,Units,2019,2019,11500.55742,,
SVK,Slovak Republic,CNPNCU,2019 constant prices and NCU,2008,2008,EUR,Euro,0,Units,2019,2019,11624.0462,,
SVK,Slovak Republic,CNPNCU,2019 constant prices and NCU,2009,2009,EUR,Euro,0,Units,2019,2019,12015.92993,,
SVK,Slovak Republic,CNPNCU,2019 constant prices and NCU,2010,2010,EUR,Euro,0,Units,2019,2019,12541.46075,,
SVK,Slovak Republic,CNPNCU,2019 constant prices and NCU,2011,2011,EUR,Euro,0,Units,2019,2019,12432.505,,
SVK,Slovak Republic,CNPNCU,2019 constant prices and NCU,2012,2012,EUR,Euro,0,Units,2019,2019,12280.2108,,
SVK,Slovak Republic,CNPNCU,2019 constant prices and NCU,2013,2013,EUR,Euro,0,Units,2019,2019,12370.26023,,
SVK,Slovak Republic,CNPNCU,2019 constant prices and NCU,2014,2014,EUR,Euro,0,Units,2019,2019,12612.69727,,
SVK,Slovak Republic,CNPNCU,2019 constant prices and NCU,2015,2015,EUR,Euro,0,Units,2019,2019,13116.22594,,
SVK,Slovak Republic,CNPNCU,2019 constant prices and NCU,2016,2016,EUR,Euro,0,Units,2019,2019,13539.43908,,
SVK,Slovak Republic,CNPNCU,2019 constant prices and NCU,2017,2017,EUR,Euro,0,Units,2019,2019,13930.62377,,
SVK,Slovak Republic,CNPNCU,2019 constant prices and NCU,2018,2018,EUR,Euro,0,Units,2019,2019,14310.35456,,
SVK,Slovak Republic,CNPNCU,2019 constant prices and NCU,2019,2019,EUR,Euro,0,Units,2019,2019,15017.41716,,
ESP,Spain,CNPNCU,2019 constant prices and NCU,2000,2000,EUR,Euro,0,Units,2019,2019,26883.60754,,
ESP,Spain,CNPNCU,2019 constant prices and NCU,2001,2001,EUR,Euro,0,Units,2019,2019,26743.23731,,
ESP,Spain,CNPNCU,2019 constant prices and NCU,2002,2002,EUR,Euro,0,Units,2019,2019,26876.9291,,
ESP,Spain,CNPNCU,2019 constant prices and NCU,2003,2003,EUR,Euro,0,Units,2019,2019,26741.62624,,
ESP,Spain,CNPNCU,2019 constant prices and NCU,2004,2004,EUR,Euro,0,Units,2019,2019,26400.71086,,
ESP,Spain,CNPNCU,2019 constant prices and NCU,2005,2005,EUR,Euro,0,Units,2019,2019,26516.06333,,
ESP,Spain,CNPNCU,2019 constant prices and NCU,2006,2006,EUR,Euro,0,Units,2019,2019,26390.8388,,
ESP,Spain,CNPNCU,2019 constant prices and NCU,2007,2007,EUR,Euro,0,Units,2019,2019,26676.18545,,
ESP,Spain,CNPNCU,2019 constant prices and NCU,2008,2008,EUR,Euro,0,Units,2019,2019,27619.06653,,
ESP,Spain,CNPNCU,2019 constant prices and NCU,2009,2009,EUR,Euro,0,Units,2019,2019,29360.66158,,
ESP,Spain,CNPNCU,2019 constant prices and NCU,2010,2010,EUR,Euro,0,Units,2019,2019,29082.42711,,
ESP,Spain,CNPNCU,2019 constant prices and NCU,2011,2011,EUR,Euro,0,Units,2019,2019,28561.9736,,
ESP,Spain,CNPNCU,2019 constant prices and NCU,2012,2012,EUR,Euro,0,Units,2019,2019,27764.3718,,
ESP,Spain,CNPNCU,2019 constant prices and NCU,2013,2013,EUR,Euro,0,Units,2019,2019,27765.65185,,
ESP,Spain,CNPNCU,2019 constant prices and NCU,2014,2014,EUR,Euro,0,Units,2019,2019,27679.13981,,
